1	0.9948937908496731	0.9948937908496731	0.9948937908496731	0.9948800903344706	
2	0.9728582202111613	0.9728582202111613	0.9728582202111613	0.9726884534433251	
3	0.9503762210012209	0.9503762210012209	0.9503762210012209	0.9482300309400628	
4	0.9545645580675453	0.9545645580675453	0.9545645580675453	0.9523893886601505	
5	0.9620911375185273	0.9620911375185273	0.9620911375185273	0.9614716978744671	
6	0.958871329344675	0.958871329344675	0.958871329344675	0.9564680358199883	
7	0.940793950555037	0.940793950555037	0.940793950555037	0.9387156998935573	
8	0.9397152165545009	0.9397152165545009	0.9397152165545009	0.9363097864934957	
9	0.931476949807419	0.931476949807419	0.931476949807419	0.9312555089386569	
10	0.947794081526778	0.947794081526778	0.947794081526778	0.9468357987201026	
11	0.9515037056872351	0.9515037056872351	0.9515037056872351	0.9499603822085606	
12	0.9563373596269097	0.9563373596269097	0.9563373596269097	0.9554673326603066	
13	0.9444049404052385	0.9444049404052385	0.9444049404052385	0.9396969043999857	
14	0.9438139942644304	0.9438139942644304	0.9438139942644304	0.9422554319121142	
15	0.9472730599766818	0.9472730599766818	0.9472730599766818	0.94294706952826	
16	0.958523414999583	0.958523414999583	0.958523414999583	0.9567424109922632	
17	0.9427073448967559	0.9427073448967559	0.9427073448967559	0.9364879373989003	
18	0.9481311666281454	0.9481311666281454	0.9481311666281454	0.9431779174299995	
19	0.9519158074056122	0.9519158074056122	0.9519158074056122	0.9497172649692731	
20	0.9509482432152273	0.9509482432152273	0.9509482432152273	0.949705564936089	
1	0.9993489583333334	0.9993489583333334	0.9993489583333334	0.9994920341722465	
2	0.9653033088235294	0.9653033088235294	0.9653033088235294	0.9637743677423363	
3	0.9549913703933163	0.9549913703933163	0.9549913703933163	0.9492833959010877	
4	0.9531992756167792	0.9531992756167792	0.9531992756167792	0.949123973833189	
5	0.9484792507115799	0.9484792507115799	0.9484792507115799	0.9472692214677518	
6	0.9477268698117683	0.9477268698117683	0.9477268698117683	0.9468154034911298	
7	0.9435149869616133	0.9435149869616133	0.9435149869616133	0.9410535080397985	
8	0.9440845701243773	0.9440845701243773	0.9440845701243773	0.9412899731266273	
9	0.9541345179386629	0.9541345179386629	0.9541345179386629	0.9498618953464918	
10	0.9442243421861221	0.9442243421861221	0.9442243421861221	0.9418515399480475	
11	0.9388898686862518	0.9388898686862518	0.9388898686862518	0.9364799685479027	
12	0.9382256450513055	0.9382256450513055	0.9382256450513055	0.9356106781898735	
13	0.9338872410693939	0.9338872410693939	0.9338872410693939	0.9310946973229927	
14	0.9371191189152117	0.9371191189152117	0.9371191189152117	0.9332485962414955	
15	0.9390386932801685	0.9390386932801685	0.9390386932801685	0.9345188296240405	
16	0.9433605926864637	0.9433605926864637	0.9433605926864637	0.9396522517602512	
17	0.9436208403520459	0.9436208403520459	0.9436208403520459	0.9419285114739878	
18	0.9429897318539808	0.9429897318539808	0.9429897318539808	0.9401074719762781	
19	0.9504367974247052	0.9504367974247052	0.9504367974247052	0.9481244445198594	
20	0.9404734942131036	0.9404734942131036	0.9404734942131036	0.9340664272936653	
