1	0.90040	0.89799	0.89965	0.90046	168002	1.20033	
2	0.81668	0.81708	0.81771	0.67827	35349	1.17682	
3	0.82443	0.81998	0.82092	0.55138	15228	1.20564	
4	0.65030	0.66001	0.65797	0.45274	5257	1.21823	
5	0.68638	0.69122	0.68215	0.38017	4143	1.22114	
6	0.58130	0.57012	0.58382	0.28642	4844	1.29424	
7	0.66358	0.65790	0.65865	0.27600	4902	1.23950	
8	0.53001	0.53967	0.53918	0.27348	26996	1.29582	
9	0.54170	0.53928	0.54601	0.25005	26737	1.28400	
10	0.64479	0.64560	0.65008	0.18737	5846	1.31274	
11	0.62893	0.62458	0.61640	0.20941	8009	1.34820	
1	0.89349	0.89628	0.89697	0.89844	168002	1.18362	
2	0.81343	0.81437	0.81777	0.68275	35349	1.19594	
3	0.80626	0.80962	0.81336	0.50778	15228	1.20855	
4	0.68907	0.69632	0.68993	0.46160	5257	1.18567	
5	0.68247	0.67619	0.66886	0.41636	4143	1.17931	
6	0.61683	0.62296	0.62774	0.31088	4844	1.27149	
7	0.65068	0.65182	0.64987	0.25160	4902	1.21092	
8	0.52837	0.54123	0.54949	0.28519	26996	1.26810	
9	0.57746	0.58000	0.57339	0.24821	26737	1.25872	
10	0.69535	0.68267	0.69046	0.19342	5846	1.33651	
11	0.61359	0.61034	0.61307	0.20119	8009	1.25234	
1	0.89853	0.89944	0.89660	0.90488	168002	1.16646	
2	0.81551	0.81322	0.81364	0.73780	35349	1.15830	
3	0.82711	0.82428	0.82452	0.50114	15228	1.15018	
4	0.65602	0.66430	0.65947	0.42698	5257	1.20427	
5	0.67695	0.68601	0.69135	0.35840	4143	1.21762	
6	0.57081	0.56503	0.57393	0.28727	4844	1.20352	
7	0.64950	0.63924	0.64282	0.26539	4902	1.21064	
8	0.49965	0.50994	0.51105	0.26344	26996	1.26824	
9	0.57592	0.57023	0.57588	0.25167	26737	1.28680	
10	0.68174	0.67592	0.67333	0.20146	5846	1.29266	
11	0.60303	0.60516	0.60036	0.19712	8009	1.30372	
1	0.89451	0.89012	0.89451	0.89592	168002	1.16546	
2	0.80969	0.81036	0.81090	0.73679	35349	1.15933	
3	0.81110	0.81125	0.81341	0.46381	15228	1.19290	
4	0.65053	0.64602	0.64576	0.41835	5257	1.23373	
5	0.69740	0.70255	0.69270	0.36230	4143	1.27377	
6	0.53810	0.54137	0.52927	0.26819	4844	1.25584	
7	0.66374	0.66731	0.66014	0.28431	4902	1.27083	
8	0.56319	0.56327	0.56474	0.26480	26996	1.24952	
9	0.58149	0.55906	0.57555	0.26851	26737	1.31537	
10	0.64772	0.64853	0.64245	0.19476	5846	1.30091	
11	0.62302	0.62810	0.62404	0.20084	8009	1.36521	
1	0.90420	0.90019	0.90056	0.90266	168002	1.16697	
2	0.81444	0.80662	0.80977	0.73666	35349	1.14799	
3	0.81978	0.82170	0.82246	0.46870	15228	1.21631	
4	0.68429	0.67881	0.68075	0.42568	5257	1.21184	
5	0.68513	0.67789	0.69563	0.34227	4143	1.18705	
6	0.55290	0.55106	0.56102	0.31366	4844	1.18310	
7	0.64748	0.66225	0.65888	0.27393	4902	1.21631	
8	0.54104	0.54417	0.55052	0.27071	26996	1.25680	
9	0.58444	0.56748	0.57557	0.27851	26737	1.31867	
10	0.66519	0.65756	0.65672	0.18834	5846	1.30861	
11	0.61435	0.62203	0.61859	0.19557	8009	1.32502	
1	0.89548	0.89724	0.90078	0.90411	168002	1.18027	
2	0.83293	0.83576	0.83779	0.70045	35349	1.17100	
3	0.82706	0.82846	0.82669	0.49517	15228	1.21018	
4	0.67861	0.68162	0.67311	0.51128	5257	1.18691	
5	0.68637	0.68213	0.69077	0.36116	4143	1.18862	
6	0.55801	0.56370	0.57147	0.29157	4844	1.19521	
7	0.64030	0.63318	0.63374	0.23478	4902	1.25797	
8	0.51236	0.50976	0.50222	0.25722	26996	1.25319	
9	0.56042	0.55543	0.55321	0.23059	26737	1.30545	
10	0.64851	0.66120	0.65843	0.17762	5846	1.35753	
11	0.60275	0.59066	0.59156	0.21211	8009	1.29871	
