1	0.90217	0.89917	0.90099	0.90491	168002	1.33283	
2	0.92053	0.91561	0.91341	0.52502	203189	1.34324	
3	0.91222	0.91663	0.91920	0.47152	218249	1.35088	
4	0.88549	0.87737	0.87954	0.37981	223330	1.37269	
5	0.88591	0.89439	0.89403	0.31575	227291	1.39693	
6	0.85759	0.85838	0.85195	0.27884	231943	1.42379	
7	0.85161	0.85360	0.85214	0.24944	236645	1.41178	
8	0.83921	0.83782	0.84240	0.22891	263431	1.43300	
9	0.84725	0.84071	0.83917	0.20176	289944	1.44519	
10	0.84044	0.83126	0.83884	0.21556	295560	1.47295	
11	0.84383	0.83685	0.84285	0.19690	303331	1.50409	
1	0.89719	0.89735	0.89360	0.89817	168002	1.33068	
2	0.91285	0.91018	0.91086	0.51140	203189	1.34240	
3	0.92631	0.92815	0.92671	0.43160	218249	1.35086	
4	0.88956	0.88126	0.88820	0.37515	223330	1.37224	
5	0.85874	0.86601	0.85934	0.33444	227291	1.39608	
6	0.84789	0.85526	0.85539	0.26874	231943	1.44701	
7	0.84633	0.84820	0.84898	0.26293	236645	1.47254	
8	0.83970	0.83764	0.84354	0.23314	263431	1.49511	
9	0.83638	0.84215	0.84058	0.20119	289944	1.49697	
10	0.83640	0.84076	0.84193	0.20733	295560	1.52678	
11	0.83873	0.84117	0.83565	0.20036	303331	1.55289	
1	0.89772	0.89778	0.89987	0.89877	168002	1.38844	
2	0.91000	0.91061	0.91210	0.53748	203189	1.40648	
3	0.91417	0.91616	0.92116	0.45606	218249	1.41733	
4	0.88717	0.87992	0.89412	0.40646	223330	1.47748	
5	0.88143	0.88368	0.87812	0.32304	227291	1.47606	
6	0.85043	0.85827	0.87101	0.27509	231943	1.49969	
7	0.84841	0.85751	0.84979	0.25590	236645	1.47057	
8	0.83020	0.83828	0.83080	0.22226	263431	1.49165	
9	0.82607	0.83394	0.82695	0.21646	289944	1.50289	
10	0.83970	0.83717	0.82826	0.21001	295560	1.53066	
11	0.84600	0.84047	0.84320	0.19643	303331	1.55883	
1	0.90046	0.89869	0.89783	0.90062	168002	1.39552	
2	0.90948	0.90916	0.90743	0.50151	203189	1.40913	
3	0.92081	0.92079	0.92029	0.45006	218249	1.41186	
4	0.87355	0.88473	0.87636	0.39062	223330	1.43012	
5	0.88382	0.88342	0.87946	0.30136	227291	1.45617	
6	0.83398	0.85248	0.84358	0.26719	231943	1.47822	
7	0.85331	0.85069	0.85806	0.24788	236645	1.46583	
8	0.83744	0.83616	0.83147	0.22001	263431	1.49094	
9	0.83451	0.84162	0.84126	0.21446	289944	1.50286	
10	0.83679	0.83792	0.83104	0.20261	295560	1.53912	
11	0.58507	0.58615	0.59204	0.12756	303331	1.56910	
1	0.89821	0.89826	0.90126	0.90119	168002	1.40413	
2	0.91293	0.91321	0.91164	0.51634	203189	1.41845	
3	0.92175	0.91904	0.91793	0.48579	218249	1.43221	
4	0.87637	0.88268	0.87361	0.37249	223330	1.45752	
5	0.85407	0.85216	0.86396	0.28594	227291	1.47931	
6	0.84871	0.84549	0.84053	0.27368	231943	1.51111	
7	0.85347	0.84725	0.84852	0.24865	236645	1.49341	
8	0.83239	0.83150	0.83131	0.22780	263431	1.53592	
9	0.84243	0.84035	0.84072	0.20946	289944	1.52500	
10	0.83068	0.82781	0.82461	0.21157	295560	1.54731	
11	0.84156	0.84056	0.84401	0.20079	303331	1.57907	
1	0.89719	0.90078	0.90185	0.90071	168002	1.39297	
2	0.91184	0.90847	0.90876	0.50485	203189	1.40506	
3	0.92122	0.92000	0.91692	0.47018	218249	1.42311	
4	0.88618	0.89203	0.88740	0.37504	223330	1.44394	
5	0.87655	0.87436	0.87589	0.31186	227291	1.46022	
6	0.84710	0.85026	0.85188	0.26958	231943	1.45112	
7	0.84752	0.83791	0.84816	0.25173	236645	1.43252	
8	0.83578	0.83515	0.83403	0.22259	263431	1.45355	
9	0.82497	0.83546	0.84310	0.21626	289944	1.46226	
10	0.82665	0.82895	0.83374	0.20335	295560	1.49297	
11	0.83569	0.83394	0.82812	0.19776	303331	1.52683	
1	0.89697	0.90115	0.89697	0.90451	168002	1.13354	
2	0.90489	0.90359	0.90958	0.51395	203189	1.15761	
3	0.91959	0.92012	0.92182	0.44478	218249	1.19232	
4	0.87628	0.88240	0.88331	0.35771	223330	1.18872	
5	0.82346	0.82743	0.82453	0.26637	227291	1.22000	
6	0.85107	0.84460	0.84393	0.28461	231943	1.23072	
7	0.84782	0.85733	0.84586	0.26203	236645	1.24232	
8	0.84934	0.84253	0.83795	0.23945	263431	1.28127	
9	0.83189	0.83773	0.83446	0.20179	289944	1.27807	
10	0.83173	0.82914	0.83211	0.21663	295560	1.31523	
11	0.84135	0.83782	0.83728	0.19993	303331	1.36463	
1	0.89799	0.89660	0.89730	0.90172	168002	1.19096	
2	0.91277	0.91391	0.91498	0.50867	203189	1.18839	
3	0.92282	0.91901	0.92366	0.47970	218249	1.21271	
4	0.89658	0.89002	0.89611	0.35617	223330	1.22529	
5	0.88150	0.89203	0.87900	0.31735	227291	1.24637	
6	0.84104	0.84490	0.84540	0.28724	231943	1.30317	
7	0.84851	0.84955	0.85309	0.24723	236645	1.27578	
8	0.83564	0.83635	0.83964	0.22866	263431	1.31304	
9	0.83250	0.82752	0.82593	0.20014	289944	1.29455	
10	0.28943	0.28921	0.29606	0.07744	295560	1.33074	
11	0.83351	0.83335	0.83415	0.20382	303331	1.35636	
1	0.89424	0.89376	0.89456	0.89878	168002	1.20267	
2	0.91043	0.90879	0.90591	0.51746	203189	1.19093	
3	0.91800	0.91976	0.91355	0.50976	218249	1.19873	
4	0.87167	0.87317	0.88263	0.34374	223330	1.22280	
5	0.87267	0.86684	0.87152	0.31860	227291	1.26449	
6	0.85392	0.85266	0.85232	0.29199	231943	1.29942	
7	0.85052	0.84298	0.84930	0.26192	236645	1.28332	
8	0.83360	0.83010	0.84543	0.22363	263431	1.30962	
9	0.84396	0.83634	0.83471	0.21359	289944	1.27997	
10	0.83081	0.83481	0.83429	0.20795	295560	1.35618	
11	0.82964	0.83375	0.84255	0.20277	303331	1.36254	
1	0.89558	0.90340	0.89922	0.89953	168002	1.15650	
2	0.90992	0.91513	0.90982	0.50830	203189	1.16799	
3	0.91707	0.91803	0.91936	0.43572	218249	1.17364	
4	0.88136	0.87313	0.88305	0.35552	223330	1.20044	
5	0.86896	0.87202	0.87880	0.31331	227291	1.25084	
6	0.84533	0.84835	0.84390	0.26919	231943	1.26234	
7	0.85709	0.84786	0.83928	0.24892	236645	1.24304	
8	0.83347	0.82842	0.82637	0.21927	263431	1.26054	
9	0.83266	0.83288	0.83632	0.20001	289944	1.31344	
10	0.83106	0.83314	0.83474	0.20344	295560	1.29377	
11	0.83121	0.83202	0.83724	0.19342	303331	1.31106	
1	0.89901	0.89606	0.89098	0.90392	168002	1.13120	
2	0.91140	0.90975	0.91220	0.51325	203189	1.11975	
3	0.89606	0.89484	0.88574	0.41734	218249	1.15767	
4	0.88209	0.88640	0.87610	0.36385	223330	1.17110	
5	0.88258	0.89117	0.89098	0.30404	227291	1.19108	
6	0.84838	0.85861	0.84790	0.27073	231943	1.22117	
7	0.84396	0.84917	0.85220	0.26807	236645	1.20926	
8	0.83928	0.83934	0.84122	0.23196	263431	1.21805	
9	0.82314	0.83401	0.82904	0.21159	289944	1.26190	
10	0.82909	0.83268	0.83227	0.21904	295560	1.27793	
11	0.83479	0.83602	0.83596	0.20026	303331	1.30678	
1	0.89253	0.89612	0.89794	0.89489	168002	1.14270	
2	0.91172	0.91015	0.90853	0.51623	203189	1.14896	
3	0.92639	0.92303	0.92364	0.47740	218249	1.14569	
4	0.88947	0.88779	0.88292	0.37559	223330	1.17117	
5	0.88533	0.88507	0.88415	0.32849	227291	1.21658	
6	0.84566	0.84266	0.83959	0.27996	231943	1.23960	
7	0.84695	0.85241	0.84879	0.25263	236645	1.21074	
8	0.84294	0.83817	0.83801	0.24069	263431	1.22597	
9	0.83629	0.83034	0.83509	0.21092	289944	1.26290	
10	0.83057	0.83613	0.83059	0.21507	295560	1.27239	
11	0.83687	0.83074	0.83849	0.20450	303331	1.31354	
1	0.90185	0.89805	0.89542	0.90287	168002	1.12999	
2	0.90469	0.90358	0.90295	0.51304	203189	1.16546	
3	0.92081	0.91695	0.92233	0.46165	218249	1.16052	
4	0.89182	0.88399	0.88210	0.34980	223330	1.20588	
5	0.88701	0.87866	0.88356	0.30895	227291	1.20627	
6	0.84974	0.84433	0.84510	0.27971	231943	1.28366	
7	0.85329	0.85364	0.84639	0.25189	236645	1.23154	
8	0.82989	0.82913	0.84146	0.22498	263431	1.26183	
9	0.82930	0.82639	0.83515	0.20341	289944	1.25820	
10	0.84189	0.83897	0.83158	0.20819	295560	1.31627	
11	0.83807	0.83751	0.84223	0.20363	303331	1.33278	
1	0.89569	0.89831	0.90115	0.90280	168002	1.12107	
2	0.90755	0.91037	0.90831	0.51992	203189	1.14214	
3	0.92013	0.92187	0.91994	0.45726	218249	1.14222	
4	0.89099	0.88856	0.88520	0.38004	223330	1.17460	
5	0.87782	0.87706	0.88265	0.33221	227291	1.18933	
6	0.85847	0.85846	0.85884	0.28754	231943	1.21438	
7	0.84959	0.85266	0.84821	0.26030	236645	1.20632	
8	0.82538	0.83975	0.83060	0.23409	263431	1.22388	
9	0.84488	0.85651	0.84019	0.21417	289944	1.25508	
10	0.84552	0.84744	0.84842	0.20912	295560	1.26919	
11	0.83414	0.82924	0.83530	0.19712	303331	1.29644	
1	0.89922	0.89424	0.89665	0.89975	168002	1.14060	
2	0.90982	0.91067	0.91148	0.50667	203189	1.14492	
3	0.92219	0.92342	0.92546	0.44029	218249	1.18470	
4	0.89515	0.88907	0.89169	0.39056	223330	1.19331	
5	0.87924	0.87920	0.88084	0.30579	227291	1.22036	
6	0.85082	0.85407	0.85650	0.28557	231943	1.25163	
7	0.85350	0.85438	0.86275	0.25544	236645	1.22647	
8	0.83855	0.84374	0.84623	0.22408	263431	1.27328	
9	0.84193	0.83606	0.83562	0.20282	289944	1.27217	
10	0.84166	0.83705	0.84639	0.21076	295560	1.29633	
11	0.83609	0.84205	0.83596	0.20523	303331	1.33430	
1	0.89671	0.89671	0.89328	0.89958	168002	1.12192	
2	0.91126	0.90928	0.90523	0.50888	203189	1.12766	
3	0.92419	0.92461	0.92305	0.47826	218249	1.16557	
4	0.88814	0.88537	0.88880	0.38845	223330	1.17617	
5	0.88159	0.87647	0.87299	0.32854	227291	1.21422	
6	0.84516	0.84982	0.85718	0.27059	231943	1.23764	
7	0.85278	0.84852	0.83955	0.26319	236645	1.20964	
8	0.84816	0.84173	0.84723	0.23783	263431	1.22827	
9	0.84076	0.83510	0.83304	0.21631	289944	1.23253	
10	0.83700	0.83415	0.83651	0.20353	295560	1.28548	
11	0.83984	0.83827	0.84020	0.19303	303331	1.30254	
