1	0.90270	0.90206	0.89928	0.90110	168002	1.37020	
2	0.89544	0.89700	0.90320	0.51020	45235	1.37778	
3	0.90729	0.90462	0.90499	0.44525	25116	1.40641	
4	0.83152	0.83402	0.84672	0.37395	15139	1.44078	
5	0.85771	0.85077	0.85726	0.30559	14025	1.47110	
6	0.81049	0.80093	0.80786	0.25524	14728	1.43995	
7	0.78960	0.79649	0.80340	0.21914	14768	1.48519	
8	0.78325	0.79229	0.78544	0.21843	36866	1.49609	
9	0.78485	0.78484	0.78033	0.20042	36597	1.52020	
10	0.78514	0.78784	0.77423	0.18341	15702	1.48032	
11	0.77016	0.77655	0.77264	0.17272	17857	1.51383	
1	0.90522	0.89992	0.90104	0.90222	168002	1.36401	
2	0.90285	0.89746	0.89877	0.53117	45235	1.37493	
3	0.90681	0.90075	0.90685	0.41700	25116	1.38649	
4	0.84341	0.84470	0.84547	0.33920	15139	1.39834	
5	0.84527	0.83096	0.84242	0.29379	14025	1.41917	
6	0.79783	0.79786	0.80072	0.24564	14728	1.39914	
7	0.79663	0.81358	0.79908	0.21661	14768	1.37622	
8	0.78397	0.77948	0.77916	0.21181	36866	1.46896	
9	0.78237	0.77818	0.78536	0.19715	36597	1.48075	
10	0.77970	0.78536	0.78469	0.18165	15702	1.51041	
11	0.77025	0.76580	0.76548	0.16590	17857	1.51532	
1	0.89815	0.89719	0.89767	0.90377	168002	1.35864	
2	0.89878	0.89718	0.89704	0.51645	45235	1.35733	
3	0.90568	0.91113	0.90821	0.45641	25116	1.36218	
4	0.85835	0.85403	0.85518	0.35235	15139	1.38677	
5	0.85423	0.85723	0.86247	0.29172	14025	1.40660	
6	0.81080	0.80750	0.82451	0.26570	14728	1.37703	
7	0.80266	0.80624	0.79752	0.22723	14768	1.44404	
8	0.78076	0.77821	0.78223	0.22084	36866	1.44209	
9	0.77805	0.78181	0.78189	0.19285	36597	1.46583	
10	0.78430	0.78950	0.79102	0.19381	15702	1.43744	
11	0.77638	0.77715	0.77069	0.17793	17857	1.49336	
1	0.89922	0.90372	0.89853	0.90057	168002	1.38814	
2	0.90322	0.89934	0.90034	0.55095	45235	1.37918	
3	0.90933	0.90905	0.90629	0.46131	25116	1.39569	
4	0.84741	0.83843	0.83922	0.36493	15139	1.36618	
5	0.86267	0.85660	0.85686	0.29552	14025	1.35696	
6	0.81402	0.82124	0.80739	0.25265	14728	1.40739	
7	0.80320	0.80676	0.80452	0.21775	14768	1.42260	
8	0.77795	0.78317	0.77630	0.20653	36866	1.46563	
9	0.78858	0.78423	0.78935	0.19838	36597	1.49610	
10	0.78773	0.79452	0.78616	0.19294	15702	1.49070	
11	0.77989	0.78957	0.77966	0.18429	17857	1.49330	
1	0.90324	0.89863	0.89821	0.90204	168002	1.33935	
2	0.89305	0.89273	0.89497	0.49610	45235	1.34514	
3	0.90479	0.89696	0.90217	0.44458	25116	1.39203	
4	0.86038	0.85435	0.84173	0.38189	15139	1.37408	
5	0.85768	0.84712	0.84829	0.27869	14025	1.41663	
6	0.81608	0.81445	0.81709	0.25984	14728	1.45638	
7	0.81014	0.81128	0.81140	0.23955	14768	1.44069	
8	0.77405	0.77799	0.77882	0.21513	36866	1.50033	
9	0.77067	0.77849	0.77305	0.18720	36597	1.52426	
10	0.78140	0.77959	0.77609	0.17844	15702	1.52844	
11	0.76829	0.77064	0.77514	0.17744	17857	1.54021	
