1	0.04503	0.04637	0.04412	0.01866	168002	0.03731	
2	0.08137	0.08372	0.08214	0.04476	36241	0.01063	
3	0.24870	0.24244	0.23916	0.07102	16112	0.00589	
4	0.26002	0.25093	0.25048	0.07367	6145	0.00310	
5	0.31190	0.30540	0.30840	0.07722	5029	0.00237	
6	0.28777	0.28867	0.28818	0.06962	5720	0.00282	
7	0.29192	0.29198	0.29350	0.06310	5780	0.00291	
8	0.26989	0.27182	0.26723	0.06016	27864	0.00863	
9	0.27752	0.27368	0.26823	0.06015	27605	0.00765	
10	0.29633	0.29177	0.28923	0.05739	6686	0.00324	
11	0.31073	0.31047	0.31390	0.05966	8847	0.00351	
