1	0.90110	0.89917	0.90206	0.89548	168002	1.42431	
2	0.85702	0.85364	0.85467	0.71351	35487	1.43104	
3	0.87763	0.87230	0.87475	0.45742	15390	1.44488	
4	0.72216	0.72482	0.72124	0.42858	5441	1.44421	
5	0.72585	0.72895	0.72620	0.31084	4221	1.47239	
6	0.64551	0.66163	0.64164	0.38291	4932	1.52177	
7	0.70586	0.71128	0.69720	0.24385	5002	1.54590	
8	0.56527	0.56608	0.56584	0.24375	27106	1.53968	
9	0.63138	0.62876	0.62548	0.22153	26853	1.56810	
10	0.70478	0.70939	0.70551	0.19028	5976	1.59126	
11	0.67426	0.67549	0.67621	0.20655	8151	1.61973	
1	0.90056	0.90072	0.90768	0.90518	168002	1.43163	
2	0.84997	0.85402	0.85570	0.66801	35487	1.42977	
3	0.84141	0.84639	0.84075	0.53668	15390	1.46313	
4	0.75283	0.75507	0.75168	0.39208	5441	1.49843	
5	0.74898	0.73350	0.73833	0.33467	4221	1.52630	
6	0.62377	0.64106	0.63435	0.29216	4932	1.53508	
7	0.72138	0.72886	0.71316	0.21814	5002	1.51974	
8	0.59878	0.60699	0.59447	0.25934	27106	1.50798	
9	0.61889	0.61544	0.60678	0.23360	26853	1.51462	
10	0.70424	0.70439	0.70228	0.20175	5976	1.55142	
11	0.66777	0.66755	0.67131	0.18865	8151	1.58328	
1	0.90019	0.89697	0.90003	0.90153	168002	1.37085	
2	0.85158	0.84935	0.85251	0.66669	35487	1.36192	
3	0.86260	0.85803	0.85817	0.45461	15390	1.37721	
4	0.73890	0.73892	0.72435	0.42439	5441	1.41768	
5	0.73475	0.71351	0.71845	0.32902	4221	1.40953	
6	0.62911	0.62156	0.62635	0.29804	4932	1.41044	
7	0.73463	0.72498	0.73172	0.28400	5002	1.48261	
8	0.57334	0.57919	0.57683	0.25793	27106	1.46384	
9	0.64253	0.63968	0.64298	0.26811	26853	1.48613	
10	0.71202	0.70342	0.70986	0.20852	5976	1.52592	
11	0.66688	0.65556	0.66325	0.18522	8151	1.54379	
1	0.89912	0.90158	0.90008	0.90095	168002	1.37317	
2	0.84804	0.84502	0.85172	0.56427	35487	1.36465	
3	0.84143	0.84336	0.84781	0.50081	15390	1.39427	
4	0.73915	0.72798	0.73890	0.38931	5441	1.43042	
5	0.72941	0.71533	0.72216	0.32056	4221	1.46345	
6	0.62092	0.63026	0.62509	0.31714	4932	1.47954	
7	0.71172	0.71926	0.71446	0.22523	5002	1.51028	
8	0.60510	0.60019	0.60131	0.25391	27106	1.48087	
9	0.63780	0.63550	0.64092	0.23012	26853	1.48892	
10	0.70595	0.71384	0.71842	0.17746	5976	1.52740	
11	0.67294	0.66799	0.67014	0.19994	8151	1.53925	
1	0.89440	0.89612	0.89548	0.90116	168002	1.35842	
2	0.84827	0.84496	0.84966	0.63423	35487	1.35230	
3	0.86158	0.86251	0.86666	0.50220	15390	1.42117	
4	0.71527	0.71851	0.70885	0.43528	5441	1.40879	
5	0.71350	0.70247	0.69618	0.34653	4221	1.44600	
6	0.62663	0.62506	0.61057	0.31864	4932	1.45546	
7	0.70327	0.71677	0.71423	0.25944	5002	1.49903	
8	0.60834	0.60032	0.59667	0.25718	27106	1.45943	
9	0.64889	0.64088	0.64041	0.26021	26853	1.48644	
10	0.71718	0.71319	0.71909	0.17944	5976	1.51753	
11	0.64824	0.65605	0.64048	0.18530	8151	1.54708	
1	0.89858	0.89494	0.89858	0.90265	168002	1.36801	
2	0.84422	0.84156	0.84775	0.62656	35487	1.36021	
3	0.86719	0.86851	0.86529	0.51439	15390	1.38592	
4	0.70799	0.71008	0.71372	0.43429	5441	1.38081	
5	0.72650	0.72619	0.71828	0.30718	4221	1.36513	
6	0.64418	0.63564	0.64798	0.32103	4932	1.37302	
7	0.71041	0.71536	0.71035	0.24526	5002	1.44345	
8	0.59545	0.58791	0.59957	0.26282	27106	1.46982	
9	0.62234	0.63292	0.62147	0.23125	26853	1.49057	
10	0.71761	0.71714	0.71645	0.17498	5976	1.52237	
11	0.67269	0.67916	0.66693	0.18285	8151	1.55037	
