1	0.89885	0.89992	0.90024	0.89712	168002	1.18383	
2	0.90277	0.90367	0.90645	0.55046	38187	1.16372	
3	0.90254	0.89459	0.90069	0.46391	18140	1.19595	
4	0.83708	0.83891	0.83672	0.37149	8081	1.23811	
5	0.84690	0.83961	0.83754	0.30842	7081	1.26899	
6	0.79849	0.79559	0.79829	0.25778	7732	1.22339	
7	0.79426	0.78521	0.79969	0.22174	7702	1.28657	
8	0.76384	0.75780	0.75543	0.22660	29826	1.27268	
9	0.77689	0.76992	0.77764	0.19326	29573	1.30161	
10	0.76202	0.76561	0.76204	0.16308	8676	1.32068	
11	0.77231	0.77303	0.77840	0.17340	10811	1.31181	
1	0.89837	0.89671	0.89703	0.89795	168002	1.19359	
2	0.90589	0.90197	0.90349	0.52814	38187	1.18928	
3	0.90727	0.91300	0.90917	0.43601	18140	1.21884	
4	0.83813	0.83091	0.83224	0.36816	8081	1.27356	
5	0.83425	0.83710	0.84095	0.29588	7081	1.27422	
6	0.80583	0.79691	0.80502	0.24672	7732	1.31166	
7	0.80765	0.81267	0.80801	0.21539	7702	1.28887	
8	0.75977	0.77092	0.76539	0.21241	29826	1.29371	
9	0.77275	0.77933	0.77124	0.18861	29573	1.34005	
10	0.76897	0.77513	0.77331	0.18556	8676	1.33695	
11	0.75797	0.76813	0.77514	0.16035	10811	1.33315	
1	0.89628	0.89424	0.89280	0.89580	168002	1.19267	
2	0.90827	0.90663	0.91033	0.60679	38187	1.14588	
3	0.89865	0.89773	0.90163	0.44538	18140	1.19533	
4	0.83497	0.84601	0.83960	0.36698	8081	1.17024	
5	0.84503	0.84162	0.84340	0.30567	7081	1.17083	
6	0.79110	0.80459	0.79923	0.25415	7732	1.19525	
7	0.80456	0.80547	0.79762	0.22848	7702	1.19843	
8	0.77742	0.78060	0.77592	0.23041	29826	1.22262	
9	0.77645	0.76987	0.78218	0.16379	29573	1.24632	
10	0.79327	0.78559	0.79241	0.17827	8676	1.24978	
11	0.77737	0.78671	0.77485	0.17044	10811	1.25635	
1	0.90035	0.89794	0.89976	0.90395	168002	1.13792	
2	0.90073	0.90304	0.90606	0.52233	38187	1.13250	
3	0.89919	0.90220	0.90254	0.46986	18140	1.14967	
4	0.84872	0.83873	0.83818	0.38226	8081	1.18383	
5	0.84283	0.84249	0.84851	0.30579	7081	1.21138	
6	0.79530	0.80905	0.79588	0.24514	7732	1.21426	
7	0.80216	0.81194	0.80925	0.21810	7702	1.22587	
8	0.77715	0.76655	0.76566	0.21448	29826	1.21965	
9	0.78008	0.78785	0.79661	0.19737	29573	1.23382	
10	0.78424	0.78403	0.79534	0.17674	8676	1.28646	
11	0.77304	0.77268	0.78052	0.17292	10811	1.28290	
1	0.90019	0.89810	0.89810	0.89942	168002	1.13459	
2	0.89550	0.89588	0.89352	0.50651	38187	1.12913	
3	0.90352	0.90133	0.90643	0.46667	18140	1.14711	
4	0.83164	0.84029	0.83758	0.35712	8081	1.14155	
5	0.84054	0.82821	0.84534	0.29179	7081	1.12883	
6	0.80483	0.79812	0.81531	0.27395	7732	1.15104	
7	0.80026	0.79358	0.80152	0.21155	7702	1.14973	
8	0.77393	0.77604	0.77372	0.21957	29826	1.21653	
9	0.79249	0.79863	0.79429	0.20086	29573	1.22866	
10	0.79432	0.78650	0.79406	0.18120	8676	1.27107	
11	0.78532	0.77969	0.79024	0.18140	10811	1.24955	
1	0.88980	0.89456	0.89548	0.89834	168002	1.14794	
2	0.90919	0.90972	0.90946	0.54690	38187	1.14978	
3	0.90200	0.90526	0.90671	0.46405	18140	1.17303	
4	0.83785	0.83891	0.83050	0.37905	8081	1.15804	
5	0.84487	0.85283	0.83851	0.28874	7081	1.18227	
6	0.79551	0.79475	0.78570	0.25567	7732	1.19070	
7	0.80131	0.78758	0.79816	0.21531	7702	1.20826	
8	0.76510	0.76845	0.77312	0.22233	29826	1.25548	
9	0.77370	0.77532	0.78273	0.20532	29573	1.25828	
10	0.76933	0.76662	0.76435	0.17803	8676	1.28745	
11	0.76808	0.77781	0.77449	0.16928	10811	1.30454	
