1	0.88975	0.89178	0.89328	0.90024	168002	1.35721	
2	0.71913	0.71094	0.71789	0.64269	35287	1.26665	
3	0.72864	0.73605	0.72600	0.49749	15160	1.28922	
4	0.51436	0.51922	0.51626	0.38681	5181	1.29380	
5	0.46814	0.46775	0.46324	0.31086	4061	1.32053	
6	0.36547	0.36362	0.34772	0.24178	4752	1.32561	
7	0.46287	0.46688	0.46048	0.26558	4802	1.31987	
8	0.36222	0.35657	0.36477	0.21609	26886	1.30494	
9	0.39121	0.39467	0.39800	0.23905	26613	1.32100	
10	0.48385	0.48327	0.48714	0.21003	5716	1.23901	
11	0.38876	0.38843	0.39233	0.21225	7871	1.29534	
1	0.89392	0.89644	0.89467	0.89958	168002	1.36387	
2	0.69816	0.70101	0.70275	0.62901	35287	1.28559	
3	0.72325	0.72511	0.72132	0.46157	15160	1.28903	
4	0.53076	0.53799	0.53292	0.38256	5181	1.27267	
5	0.52254	0.52212	0.52763	0.38997	4061	1.25212	
6	0.38670	0.38227	0.37522	0.27698	4752	1.27577	
7	0.45516	0.45527	0.46523	0.27398	4802	1.30693	
8	0.27306	0.27631	0.27132	0.17239	26886	1.29322	
9	0.34686	0.35288	0.35053	0.22126	26613	1.31440	
10	0.48300	0.48235	0.48396	0.18294	5716	1.35474	
11	0.41760	0.41460	0.42191	0.19495	7871	1.32817	
1	0.90110	0.90249	0.89863	0.90138	168002	1.34587	
2	0.71848	0.71997	0.72319	0.65645	35287	1.25927	
3	0.69159	0.69011	0.69275	0.42685	15160	1.22227	
4	0.52067	0.52363	0.53451	0.39813	5181	1.20555	
5	0.48811	0.48973	0.49327	0.32408	4061	1.23059	
6	0.36687	0.36653	0.36194	0.22079	4752	1.23284	
7	0.46116	0.46567	0.46176	0.27051	4802	1.23142	
8	0.30189	0.30582	0.30173	0.19865	26886	1.27626	
9	0.39070	0.39268	0.38458	0.24575	26613	1.29600	
10	0.41183	0.40929	0.40840	0.17985	5716	1.21862	
11	0.38297	0.38208	0.38590	0.18967	7871	1.22417	
1	0.89585	0.89414	0.89558	0.90147	168002	1.34941	
2	0.71086	0.70768	0.71222	0.72433	35287	1.25626	
3	0.70955	0.70956	0.70809	0.55454	15160	1.22969	
4	0.56332	0.56177	0.56010	0.42372	5181	1.24605	
5	0.51682	0.51429	0.51547	0.34444	4061	1.20489	
6	0.41130	0.41398	0.42989	0.23750	4752	1.21230	
7	0.46514	0.47104	0.46363	0.28847	4802	1.27072	
8	0.31741	0.31872	0.30682	0.21910	26886	1.27054	
9	0.30558	0.30914	0.30653	0.21654	26613	1.27408	
10	0.44254	0.44580	0.44844	0.20968	5716	1.21024	
11	0.32742	0.32574	0.33474	0.16967	7871	1.26193	
1	0.89981	0.90013	0.89740	0.90021	168002	1.35341	
2	0.74382	0.74173	0.73981	0.67775	35287	1.26518	
3	0.72492	0.72573	0.72790	0.45820	15160	1.24405	
4	0.56313	0.56169	0.55675	0.46315	5181	1.31030	
5	0.53781	0.53837	0.52573	0.32626	4061	1.24005	
6	0.35897	0.36229	0.36970	0.21740	4752	1.32247	
7	0.40968	0.41927	0.41284	0.27735	4802	1.23142	
8	0.30202	0.30185	0.30225	0.21540	26886	1.29643	
9	0.34405	0.34414	0.34213	0.22999	26613	1.31062	
10	0.41839	0.42215	0.41797	0.19997	5716	1.28834	
11	0.39987	0.38655	0.39347	0.21304	7871	1.35341	
1	0.04503	0.04637	0.04412	0.01866	168002	0.02888	
1	0.04503	0.04637	0.04412	0.01866	168002	0.02879	
2	0.24164	0.24130	0.24364	0.06805	35287	0.00607	
3	0.29024	0.29731	0.29213	0.08946	15160	0.00331	
4	0.37111	0.37679	0.38477	0.08804	5181	0.00178	
