1	0.90104	0.89767	0.90206	0.90550	168002	1.17834	
2	0.91544	0.91748	0.91825	0.50898	50187	1.17708	
3	0.90849	0.91583	0.91019	0.44087	30130	1.19614	
4	0.86568	0.87021	0.86345	0.36933	20081	1.21169	
5	0.85269	0.84304	0.84611	0.26648	19041	1.20367	
6	0.83929	0.83096	0.82800	0.25009	19772	1.22034	
7	0.83000	0.83283	0.83487	0.23664	19702	1.24629	
8	0.81506	0.81640	0.81573	0.19827	41826	1.29207	
9	0.81694	0.81716	0.82150	0.17920	41643	1.29456	
10	0.82488	0.83091	0.82592	0.18678	20736	1.29276	
11	0.82223	0.82080	0.82173	0.17380	22781	1.31747	
1	0.87802	0.88241	0.88123	0.88401	168002	1.16584	
2	0.91768	0.91553	0.91438	0.51728	50187	1.18721	
3	0.91050	0.90935	0.91296	0.44404	30130	1.21288	
4	0.87093	0.87224	0.87007	0.34357	20081	1.16458	
5	0.86828	0.85870	0.87156	0.28820	19041	1.19587	
6	0.83982	0.83823	0.83954	0.25382	19772	1.15543	
7	0.83080	0.83768	0.83860	0.21415	19702	1.18308	
8	0.83100	0.81398	0.82141	0.21928	41826	1.26881	
9	0.82722	0.83037	0.82239	0.18468	41643	1.27095	
10	0.82836	0.82283	0.82233	0.18288	20736	1.26518	
11	0.82466	0.82139	0.81922	0.19220	22781	1.32203	
1	0.89542	0.89130	0.89323	0.89725	168002	1.16170	
2	0.91297	0.90951	0.91005	0.50425	50187	1.15048	
3	0.90940	0.91036	0.91089	0.43143	30130	1.15604	
4	0.86704	0.88040	0.87338	0.35765	20081	1.16263	
5	0.86664	0.87141	0.86797	0.27645	19041	1.18431	
6	0.82883	0.82290	0.82952	0.24993	19772	1.20333	
7	0.83385	0.83375	0.82936	0.21601	19702	1.22499	
8	0.80806	0.80211	0.80741	0.20004	41826	1.24271	
9	0.81146	0.82728	0.82069	0.19015	41643	1.25255	
10	0.82206	0.82464	0.81751	0.18331	20736	1.26792	
11	0.82945	0.82103	0.82683	0.18478	22781	1.29858	
1	0.89714	0.89141	0.89424	0.90102	168002	1.18865	
2	0.91479	0.91259	0.91441	0.51816	50187	1.18724	
3	0.90434	0.90493	0.90560	0.40102	30130	1.19654	
4	0.86991	0.87685	0.86825	0.36252	20081	1.20648	
5	0.86384	0.86866	0.87720	0.28550	19041	1.22904	
6	0.83593	0.84126	0.83205	0.26315	19772	1.24155	
7	0.82969	0.82896	0.83800	0.22707	19702	1.26353	
8	0.81867	0.82893	0.82354	0.22017	41826	1.28109	
9	0.82503	0.82971	0.82088	0.19948	41643	1.27822	
10	0.82334	0.81311	0.81671	0.18436	20736	1.32137	
11	0.81995	0.82845	0.82174	0.17588	22781	1.30791	
1	0.89960	0.89724	0.89531	0.90149	168002	1.16467	
2	0.91450	0.91669	0.91031	0.52434	50187	1.15748	
3	0.92010	0.91950	0.91827	0.44883	30130	1.45499	
4	0.87253	0.86598	0.86808	0.35784	20081	1.47423	
5	0.86494	0.86664	0.86547	0.30953	19041	1.45804	
6	0.82039	0.83780	0.82647	0.24096	19772	1.43061	
7	0.83113	0.82675	0.83146	0.23232	19702	1.49839	
8	0.83269	0.82291	0.81995	0.21374	41826	1.54274	
9	0.82382	0.81506	0.82345	0.19515	41643	1.56595	
10	0.82775	0.83166	0.83532	0.18878	20736	1.55562	
11	0.81828	0.82122	0.82061	0.18357	22781	1.61928	
1	0.89799	0.89746	0.89874	0.89982	168002	1.44174	
2	0.92106	0.91980	0.92088	0.50518	50187	1.44117	
3	0.91492	0.91531	0.91697	0.46095	30130	1.48220	
4	0.87135	0.86021	0.86374	0.34575	20081	1.48507	
5	0.85839	0.87126	0.85879	0.29765	19041	1.50003	
6	0.82261	0.82743	0.82937	0.23933	19772	1.47168	
7	0.83422	0.82193	0.84092	0.22548	19702	1.49852	
8	0.81182	0.82589	0.82027	0.20942	41826	1.53560	
9	0.82409	0.81945	0.81957	0.18614	41643	1.55581	
10	0.81978	0.81603	0.81816	0.18495	20736	1.56985	
11	0.80596	0.81734	0.81496	0.17328	22781	1.59795	
1	0.89799	0.90329	0.89735	0.90104	168002	1.44870	
2	0.92123	0.92120	0.91608	0.49675	50187	1.44286	
3	0.91744	0.91687	0.91667	0.47767	30130	1.46521	
4	0.86237	0.86479	0.86496	0.39120	20081	1.47838	
5	0.87660	0.87257	0.86983	0.28808	19041	1.51453	
6	0.83765	0.82566	0.83036	0.25068	19772	1.49303	
7	0.83940	0.83807	0.81287	0.22630	19702	1.54953	
8	0.81000	0.81873	0.81559	0.21832	41826	1.56630	
9	0.82711	0.81777	0.82498	0.18903	41643	1.56550	
10	0.81782	0.82065	0.81222	0.18589	20736	1.57840	
11	0.82210	0.82447	0.81917	0.18313	22781	1.62055	
1	0.89687	0.89216	0.90083	0.90195	168002	1.45954	
2	0.91328	0.91446	0.91311	0.51034	50187	1.44682	
3	0.91362	0.91758	0.91556	0.44453	30130	1.47357	
4	0.87470	0.87115	0.87233	0.35147	20081	1.47996	
5	0.86325	0.86057	0.87141	0.29144	19041	1.41331	
6	0.83925	0.83703	0.82823	0.23807	19772	1.48728	
7	0.82711	0.82682	0.83440	0.21495	19702	1.45980	
8	0.81313	0.82099	0.82528	0.20930	41826	1.55621	
9	0.82089	0.82136	0.83273	0.20371	41643	1.55532	
10	0.82987	0.81838	0.82038	0.19523	20736	1.57927	
11	0.81307	0.81832	0.81920	0.18362	22781	1.63466	
