1	0.89724	0.90024	0.89987	0.90341	168002	1.16893	
2	0.82767	0.82721	0.82815	0.58145	35495	1.17050	
3	0.85312	0.85816	0.84884	0.54478	15360	1.17527	
4	0.68993	0.69194	0.69132	0.46365	5393	1.16863	
5	0.70109	0.72067	0.71423	0.35236	4281	1.17078	
6	0.60530	0.61348	0.59925	0.29627	4978	1.21385	
7	0.70656	0.70174	0.70813	0.25642	5034	1.23668	
8	0.56476	0.55274	0.55418	0.25744	27122	1.26391	
9	0.60044	0.58997	0.59482	0.21883	26861	1.27866	
10	0.66727	0.67689	0.67211	0.17345	5968	1.30542	
11	0.63679	0.63168	0.63253	0.18541	8133	1.33953	
1	0.89880	0.89740	0.90115	0.90196	168002	1.16623	
2	0.83421	0.84011	0.83821	0.62084	35495	1.16490	
3	0.84483	0.84819	0.84576	0.47199	15360	1.19592	
4	0.69893	0.69730	0.69563	0.41387	5393	1.19115	
5	0.70788	0.72654	0.72481	0.28451	4281	1.18020	
6	0.58217	0.59661	0.58603	0.26499	4978	1.21879	
7	0.68979	0.69156	0.69234	0.24994	5034	1.24567	
8	0.56078	0.56230	0.57130	0.26442	27122	1.27623	
9	0.56792	0.58044	0.57001	0.23897	26861	1.30458	
10	0.67474	0.67569	0.67106	0.20201	5968	1.34121	
11	0.62955	0.62684	0.63005	0.19279	8133	1.36420	
1	0.90303	0.90056	0.89853	0.90202	168002	1.18202	
2	0.82965	0.82744	0.82996	0.73533	35495	1.16818	
3	0.84742	0.84323	0.84519	0.49102	15360	1.20836	
4	0.71735	0.71611	0.70575	0.45513	5393	1.22562	
5	0.72254	0.69951	0.70674	0.35367	4281	1.30415	
6	0.62539	0.62140	0.62232	0.31856	4978	1.27837	
7	0.66245	0.65840	0.65291	0.25294	5034	1.29611	
8	0.54690	0.55022	0.54055	0.24587	27122	1.27845	
9	0.59845	0.60312	0.58749	0.25584	26861	1.30451	
10	0.69142	0.68996	0.69197	0.21488	5968	1.33065	
11	0.61836	0.62285	0.62084	0.19591	8133	1.36072	
1	0.89574	0.89290	0.90019	0.90262	168002	1.16520	
2	0.83469	0.83068	0.82974	0.54530	35495	1.17634	
3	0.84420	0.84118	0.83950	0.53428	15360	1.19742	
4	0.69680	0.68759	0.68727	0.39199	5393	1.22581	
5	0.72324	0.73281	0.73101	0.30621	4281	1.24830	
6	0.62230	0.61890	0.63697	0.28979	4978	1.24743	
7	0.68832	0.69462	0.67550	0.25343	5034	1.27723	
8	0.55035	0.55492	0.55647	0.27054	27122	1.25734	
9	0.60192	0.60625	0.60287	0.29878	26861	1.28328	
10	0.68898	0.68789	0.68095	0.18975	5968	1.31474	
11	0.64447	0.63842	0.64169	0.18926	8133	1.33813	
1	0.89783	0.89617	0.89821	0.90082	168002	1.14546	
2	0.83367	0.82999	0.82333	0.69020	35495	1.12067	
3	0.83910	0.83647	0.83652	0.47223	15360	1.13900	
4	0.68718	0.68345	0.69086	0.38845	5393	1.12968	
5	0.71801	0.72553	0.73016	0.37482	4281	1.12060	
6	0.65414	0.65087	0.64006	0.31736	4978	1.18344	
7	0.69483	0.69570	0.69467	0.25777	5034	1.24668	
8	0.55880	0.56115	0.55915	0.24640	27122	1.22854	
9	0.58317	0.59033	0.58817	0.27777	26861	1.24293	
10	0.65423	0.65720	0.65286	0.18800	5968	1.27600	
11	0.62763	0.62225	0.62727	0.20722	8133	1.29370	
