1	0.89762	0.89874	0.89660	0.90429	168002	1.20090	
2	0.89921	0.90016	0.89997	0.53662	42235	1.19413	
3	0.90087	0.90203	0.90455	0.45047	22114	1.22076	
4	0.81485	0.81732	0.81699	0.33806	12139	1.20210	
5	0.84731	0.84198	0.84843	0.30343	11029	1.18156	
6	0.79286	0.79814	0.81435	0.27236	11726	1.24631	
7	0.78574	0.79664	0.78087	0.22351	11784	1.31442	
8	0.76308	0.77104	0.77079	0.20850	33854	1.29905	
9	0.78088	0.77026	0.77427	0.19300	33611	1.31530	
10	0.78070	0.77503	0.76837	0.19024	12704	1.29818	
11	0.77531	0.76889	0.75532	0.17637	14863	1.35760	
1	0.90635	0.90120	0.90056	0.90561	168002	1.20863	
2	0.88734	0.88997	0.89036	0.59045	42235	1.19850	
3	0.89817	0.90217	0.90296	0.47283	22114	1.23012	
4	0.83090	0.83506	0.83578	0.34526	12139	1.25085	
5	0.83881	0.84242	0.84266	0.30548	11029	1.26913	
6	0.79067	0.79043	0.78531	0.25306	11726	1.29496	
7	0.79905	0.80326	0.78899	0.23255	11784	1.30166	
8	0.77582	0.76732	0.77034	0.21902	33854	1.30696	
9	0.78126	0.77497	0.78114	0.20395	33611	1.34228	
10	0.78271	0.78580	0.78022	0.18617	12704	1.34999	
11	0.76658	0.76375	0.75849	0.17348	14863	1.37260	
1	0.89510	0.89440	0.89842	0.90045	168002	1.20632	
2	0.89162	0.88763	0.89368	0.51036	42235	1.20029	
3	0.90989	0.90966	0.90705	0.45285	22114	1.23743	
4	0.83533	0.83715	0.83441	0.36033	12139	1.20974	
5	0.81595	0.82467	0.81978	0.30187	11029	1.21137	
6	0.80543	0.81688	0.79973	0.25220	11726	1.20775	
7	0.79216	0.78911	0.78981	0.21228	11784	1.29679	
8	0.78298	0.77780	0.77323	0.22304	33854	1.32569	
9	0.77747	0.76908	0.76664	0.19487	33611	1.32632	
10	0.78086	0.78409	0.78013	0.20012	12704	1.34941	
11	0.76073	0.76046	0.76555	0.17228	14863	1.36469	
1	0.89756	0.89778	0.89671	0.90212	168002	1.20475	
2	0.89237	0.89402	0.89686	0.53418	42235	1.20281	
3	0.90606	0.90250	0.89906	0.41739	22114	1.24331	
4	0.83576	0.82991	0.83947	0.36265	12139	1.24678	
5	0.85117	0.85141	0.84474	0.28727	11029	1.27161	
6	0.80470	0.78996	0.79809	0.26371	11726	1.30689	
7	0.79723	0.79219	0.79684	0.22510	11784	1.29917	
8	0.77355	0.77691	0.77127	0.22728	33854	1.30393	
9	0.77233	0.77260	0.76267	0.20023	33611	1.32093	
10	0.76539	0.77395	0.77374	0.19978	12704	1.37621	
11	0.76394	0.75680	0.76828	0.17970	14863	1.36131	
1	0.89869	0.89660	0.89403	0.90318	168002	1.21442	
2	0.89645	0.90032	0.89864	0.51895	42235	1.21540	
3	0.90739	0.90615	0.90446	0.48275	22114	1.22869	
4	0.83311	0.84032	0.83448	0.35170	12139	1.26557	
5	0.84779	0.85166	0.84089	0.28854	11029	1.18511	
6	0.80630	0.81031	0.81023	0.26313	11726	1.30946	
7	0.80308	0.80455	0.80216	0.22623	11784	1.31105	
8	0.76433	0.77259	0.76254	0.21483	33854	1.30745	
9	0.76461	0.76330	0.76334	0.19455	33611	1.32889	
10	0.77779	0.77799	0.77300	0.18261	12704	1.35637	
11	0.74925	0.75882	0.75161	0.16998	14863	1.36692	
