1	0.87084	0.87009	0.86993	0.87594	168002	1.17659	
2	0.90455	0.90243	0.90812	0.53224	45235	1.17638	
3	0.90459	0.89968	0.90303	0.43912	25116	1.19632	
4	0.85170	0.84017	0.84329	0.34179	15139	1.17266	
5	0.85406	0.85070	0.84803	0.28363	14029	1.16774	
6	0.80547	0.80463	0.80183	0.24064	14736	1.21643	
7	0.80204	0.80661	0.80243	0.23015	14778	1.27660	
8	0.78292	0.77325	0.77263	0.19957	36880	1.28429	
9	0.77587	0.78228	0.78289	0.19477	36631	1.31346	
10	0.78679	0.77514	0.77138	0.18793	15756	1.34998	
11	0.77546	0.78048	0.78068	0.17215	17927	1.35930	
1	0.89692	0.89928	0.89612	0.90060	168002	1.22345	
2	0.89914	0.90255	0.89763	0.51264	45235	1.22131	
3	0.90112	0.90129	0.90744	0.44844	25116	1.24419	
4	0.85102	0.84533	0.84634	0.34361	15139	1.26786	
5	0.85468	0.84352	0.86008	0.30575	14029	1.25713	
6	0.79211	0.78843	0.78881	0.23778	14736	1.30835	
7	0.80950	0.79954	0.80112	0.23158	14778	1.28567	
8	0.77837	0.78998	0.78169	0.20754	36880	1.32825	
9	0.78667	0.78559	0.77926	0.20089	36631	1.33502	
10	0.78939	0.78241	0.78644	0.19227	15756	1.35190	
11	0.78959	0.78302	0.77995	0.17806	17927	1.37318	
1	0.89837	0.89665	0.89446	0.89879	168002	1.22438	
2	0.88975	0.89722	0.89658	0.52254	45235	1.22783	
3	0.89389	0.89716	0.89730	0.46703	25116	1.21830	
4	0.84365	0.84667	0.85151	0.35610	15139	1.20261	
5	0.83538	0.84432	0.84484	0.29187	14029	1.26612	
6	0.79910	0.80317	0.80174	0.23317	14736	1.29429	
7	0.80434	0.79544	0.79573	0.21117	14778	1.31410	
8	0.78482	0.78532	0.78071	0.21105	36880	1.33028	
9	0.78533	0.78310	0.77991	0.19841	36631	1.33769	
10	0.78675	0.78670	0.78963	0.18685	15756	1.34528	
11	0.77430	0.77745	0.78223	0.16944	17927	1.34274	
1	0.89285	0.89360	0.89633	0.89907	168002	1.23851	
2	0.90405	0.90535	0.90251	0.54117	45235	1.23783	
3	0.90802	0.90566	0.90228	0.41246	25116	1.24106	
4	0.84133	0.84227	0.84768	0.36898	15139	1.27167	
5	0.83861	0.83806	0.84337	0.27820	14029	1.29055	
6	0.81462	0.81146	0.82001	0.25069	14736	1.26555	
7	0.81101	0.80449	0.79904	0.23654	14778	1.32811	
8	0.78087	0.76936	0.77156	0.21482	36880	1.33041	
9	0.78374	0.78819	0.77012	0.20171	36631	1.34765	
10	0.79307	0.78718	0.78811	0.19703	15756	1.36126	
11	0.78027	0.77198	0.78104	0.17520	17927	1.35391	
1	0.89644	0.89805	0.89649	0.90316	168002	1.22279	
2	0.87775	0.88042	0.88063	0.47862	45235	1.21059	
3	0.91077	0.90783	0.90987	0.45900	25116	1.21901	
4	0.85677	0.84509	0.85027	0.35546	15139	1.24647	
5	0.84681	0.84628	0.84911	0.28852	14029	1.22438	
6	0.82481	0.81775	0.82331	0.25458	14736	1.28670	
7	0.80525	0.79953	0.80127	0.23476	14778	1.26091	
8	0.77513	0.77737	0.78156	0.23842	36880	1.31317	
9	0.77687	0.77517	0.78653	0.19763	36631	1.34987	
10	0.77615	0.77513	0.77739	0.18280	15756	1.30732	
11	0.77536	0.77990	0.77775	0.18617	17927	1.34262	
1	0.89944	0.90083	0.90629	0.90337	168002	1.21042	
2	0.90080	0.89855	0.89846	0.52499	45235	1.25446	
3	0.90158	0.89636	0.89872	0.40697	25116	1.25640	
4	0.84601	0.84896	0.83868	0.36319	15139	1.27101	
5	0.85043	0.84414	0.85955	0.30574	14029	1.25637	
6	0.80571	0.80915	0.80640	0.26949	14736	1.27018	
7	0.80008	0.79641	0.81321	0.22124	14778	1.28521	
8	0.79724	0.78601	0.77900	0.22855	36880	1.30944	
9	0.78392	0.78153	0.79095	0.19585	36631	1.31385	
10	0.78752	0.78408	0.78660	0.18423	15756	1.34481	
11	0.78010	0.77729	0.77975	0.17827	17927	1.36916	
1	0.90110	0.90013	0.90019	0.90483	168002	1.22503	
2	0.90263	0.89845	0.89983	0.50232	45235	1.23173	
3	0.89838	0.90189	0.90245	0.43261	25116	1.23513	
4	0.85460	0.83859	0.85051	0.35987	15139	1.20530	
5	0.84826	0.84959	0.85266	0.28837	14029	1.30293	
6	0.79876	0.79561	0.80312	0.23715	14736	1.27874	
7	0.79619	0.81300	0.78254	0.21886	14778	1.34601	
8	0.78851	0.78434	0.77526	0.21577	36880	1.34664	
9	0.77858	0.78391	0.77695	0.20107	36631	1.34793	
10	0.78603	0.78455	0.79791	0.19218	15756	1.29908	
11	0.78250	0.77681	0.78880	0.18319	17927	1.38314	
1	0.89901	0.89794	0.89772	0.90098	168002	1.23495	
2	0.90202	0.90110	0.90183	0.52264	45235	1.21346	
3	0.91095	0.90715	0.90250	0.43647	25116	1.24812	
4	0.82873	0.84335	0.83353	0.35606	15139	1.25575	
5	0.84146	0.85447	0.85457	0.29074	14029	1.27411	
6	0.80281	0.79902	0.80507	0.24175	14736	1.26412	
7	0.80799	0.79687	0.80756	0.21913	14778	1.30376	
8	0.78428	0.78631	0.78282	0.21529	36880	1.30707	
9	0.76913	0.78249	0.77927	0.19679	36631	1.33255	
10	0.78684	0.77853	0.78091	0.17892	15756	1.32332	
11	0.77959	0.77806	0.77838	0.18297	17927	1.38266	
1	0.89842	0.89580	0.89778	0.89863	168002	1.19136	
2	0.90087	0.89386	0.89987	0.48373	45235	1.20183	
3	0.90551	0.90864	0.90764	0.43963	25116	1.25154	
4	0.85148	0.85165	0.85007	0.35302	15139	1.24300	
5	0.84486	0.85619	0.85047	0.26352	14029	1.21278	
6	0.80560	0.80982	0.81625	0.23926	14736	1.26356	
7	0.80567	0.79439	0.79033	0.22246	14778	1.27643	
8	0.78739	0.78150	0.78531	0.21433	36880	1.29907	
9	0.78281	0.78409	0.77751	0.19902	36631	1.31580	
10	0.78447	0.78221	0.78053	0.19566	15756	1.31485	
11	0.77959	0.77806	0.77838	0.18297	17927	1.38266	
