1	0.90072	0.90222	0.89858	0.90228	168002	1.16355	
2	0.90311	0.90146	0.90043	0.50252	45235	1.17003	
3	0.90922	0.91071	0.90988	0.43187	25116	1.19927	
4	0.84631	0.85198	0.85063	0.35471	15139	1.20892	
5	0.85438	0.84976	0.85881	0.28556	14025	1.23501	
6	0.81034	0.81014	0.80530	0.25427	14728	1.21156	
7	0.80397	0.80418	0.79457	0.21123	14768	1.27673	
8	0.77709	0.77839	0.78331	0.21874	36866	1.28959	
9	0.78796	0.77701	0.79382	0.20244	36597	1.30822	
10	0.78356	0.78058	0.78494	0.19137	15712	1.31252	
11	0.77687	0.78105	0.77646	0.17289	17869	1.35672	
1	0.89912	0.89981	0.89408	0.89654	168002	1.20229	
2	0.89907	0.89839	0.90399	0.50843	45235	1.20530	
3	0.90357	0.90898	0.90424	0.40700	25116	1.22003	
4	0.80111	0.80365	0.81223	0.31941	15139	1.23538	
5	0.85094	0.84435	0.84453	0.29422	14025	1.21633	
6	0.80875	0.80447	0.81012	0.25384	14728	1.23118	
7	0.80654	0.80757	0.81212	0.24384	14768	1.26575	
8	0.78079	0.77439	0.78759	0.20938	36866	1.26357	
9	0.77354	0.78356	0.78183	0.18454	36597	1.32378	
10	0.77575	0.77493	0.77660	0.19680	15712	1.29127	
11	0.77144	0.76983	0.77221	0.16839	17869	1.33313	
1	0.89938	0.89730	0.90008	0.90192	168002	1.19633	
2	0.90231	0.90216	0.90346	0.51769	45235	1.21634	
3	0.90966	0.90625	0.90933	0.45046	25116	1.19515	
4	0.84844	0.83790	0.84552	0.35495	15139	1.22991	
5	0.85465	0.85844	0.85245	0.27986	14025	1.20551	
6	0.81430	0.81470	0.80110	0.26035	14728	1.18348	
7	0.80934	0.81222	0.80610	0.22178	14768	1.23688	
8	0.78782	0.77638	0.77912	0.23407	36866	1.27506	
9	0.77712	0.77483	0.77650	0.19012	36597	1.31563	
10	0.78298	0.77585	0.77604	0.18318	15712	1.33957	
11	0.78358	0.77348	0.77800	0.18026	17869	1.33663	
1	0.89788	0.89906	0.90142	0.90012	168002	1.23100	
2	0.89796	0.90135	0.90372	0.51771	45235	1.21791	
3	0.90235	0.90357	0.90740	0.42661	25116	1.21277	
4	0.85864	0.84690	0.84870	0.33447	15139	1.14623	
5	0.85364	0.85625	0.85083	0.31068	14025	1.17681	
6	0.81488	0.81400	0.80446	0.26235	14728	1.19340	
7	0.79005	0.80010	0.79561	0.21774	14768	1.25412	
8	0.78639	0.79790	0.78614	0.22244	36866	1.30436	
9	0.78195	0.77792	0.78935	0.20956	36597	1.30835	
10	0.77833	0.77464	0.77749	0.18779	15712	1.31991	
11	0.77879	0.77397	0.78407	0.16764	17869	1.33218	
1	0.89992	0.89601	0.89874	0.90323	168002	1.22314	
2	0.89589	0.89544	0.89214	0.50344	45235	1.23059	
3	0.90935	0.90936	0.90886	0.47434	25116	1.21779	
4	0.85113	0.84801	0.86062	0.37022	15139	1.21885	
5	0.84368	0.85274	0.83774	0.28026	14025	1.22194	
6	0.79082	0.80164	0.80648	0.24872	14728	1.28384	
7	0.79237	0.79977	0.79798	0.22668	14768	1.26071	
8	0.79277	0.78377	0.79057	0.22170	36866	1.29606	
9	0.79131	0.78329	0.78231	0.19270	36597	1.32975	
10	0.78365	0.78966	0.79318	0.20115	15712	1.29913	
11	0.76811	0.76810	0.76686	0.16882	17869	1.34167	
1	0.89569	0.89922	0.89574	0.90104	168002	1.19708	
2	0.89918	0.90042	0.90319	0.51343	45235	1.20928	
3	0.90117	0.90125	0.89976	0.45817	25116	1.22924	
4	0.83725	0.84097	0.84802	0.36876	15139	1.27482	
5	0.84156	0.83993	0.83393	0.28001	14025	1.23612	
6	0.80304	0.80404	0.79858	0.25558	14728	1.24321	
7	0.80632	0.79347	0.80539	0.22326	14768	1.28987	
8	0.78484	0.77703	0.78307	0.21618	36866	1.28975	
9	0.77830	0.78518	0.77867	0.20013	36597	1.31265	
10	0.78543	0.78087	0.78357	0.18160	15712	1.27806	
11	0.76386	0.77553	0.76923	0.17083	17869	1.34709	
1	0.89778	0.89938	0.89756	0.90219	168002	1.21730	
2	0.90655	0.90072	0.90387	0.56019	45235	1.22469	
3	0.88928	0.89178	0.89718	0.43243	25116	1.23184	
4	0.86318	0.85195	0.86249	0.37885	15139	1.22076	
5	0.85626	0.85298	0.84568	0.27608	14025	1.17263	
6	0.80221	0.79893	0.80732	0.25007	14728	1.20147	
7	0.79965	0.80259	0.79095	0.22223	14768	1.21522	
8	0.79506	0.78846	0.78146	0.21792	36866	1.25604	
9	0.78943	0.78901	0.78691	0.21274	36597	1.24973	
10	0.78462	0.78696	0.78729	0.19063	15712	1.31545	
11	0.77911	0.77873	0.78118	0.18013	17869	1.36817	
1	0.89730	0.89210	0.89585	0.89555	168002	1.17319	
2	0.90064	0.90048	0.89899	0.53693	45235	1.23166	
3	0.90822	0.90265	0.90333	0.42609	25116	1.20600	
4	0.85408	0.84818	0.84717	0.36466	15139	1.23136	
5	0.84419	0.85052	0.85973	0.28744	14025	1.20569	
6	0.81223	0.81124	0.80358	0.27321	14728	1.25763	
7	0.80550	0.80574	0.79674	0.23691	14768	1.26803	
8	0.79385	0.78827	0.77997	0.22260	36866	1.28917	
9	0.77688	0.77789	0.77547	0.19565	36597	1.33811	
10	0.78165	0.77955	0.77660	0.19001	15712	1.35065	
11	0.77471	0.77341	0.77525	0.16506	17869	1.35828	
1	0.89162	0.89665	0.89232	0.89467	168002	1.19743	
2	0.90423	0.89791	0.90143	0.52406	45235	1.17203	
3	0.89957	0.90144	0.89994	0.43645	25116	1.19494	
4	0.85235	0.84169	0.84510	0.37359	15139	1.26391	
5	0.84362	0.82888	0.83531	0.27707	14025	1.22275	
6	0.80286	0.80479	0.80584	0.24228	14728	1.24194	
7	0.79314	0.79210	0.80255	0.21986	14768	1.30089	
8	0.76409	0.75713	0.75809	0.21370	36866	1.29803	
9	0.77966	0.78036	0.78456	0.20402	36597	1.29836	
10	0.78828	0.79423	0.79804	0.19083	15712	1.28704	
11	0.77129	0.76897	0.77137	0.16906	17869	1.37914	
