1	0.89542	0.89660	0.89221	0.89716	168002	1.11166	
2	0.90101	0.90196	0.90319	0.57135	45187	1.17031	
3	0.90363	0.90412	0.90337	0.46026	25060	1.16657	
4	0.85511	0.84360	0.85337	0.36061	15081	1.19126	
5	0.85652	0.85458	0.84635	0.32073	13961	1.19037	
6	0.81619	0.82472	0.81609	0.26872	14652	1.21328	
7	0.81237	0.81016	0.81772	0.23567	14702	1.25834	
8	0.77978	0.78294	0.77762	0.23117	36786	1.24493	
9	0.78632	0.78437	0.78219	0.19515	36513	1.26855	
10	0.78501	0.78950	0.78772	0.19691	15616	1.25029	
11	0.78236	0.77865	0.78695	0.19280	17771	1.30089	
1	0.89815	0.89606	0.90035	0.90100	168002	1.14567	
2	0.90461	0.90379	0.90433	0.54380	45187	1.13945	
3	0.91155	0.91301	0.90935	0.46788	25060	1.17191	
4	0.85527	0.85287	0.86488	0.38330	15081	1.17240	
5	0.85587	0.86647	0.86211	0.29841	13961	1.19209	
6	0.81066	0.81766	0.80862	0.27058	14652	1.19271	
7	0.81070	0.82178	0.80744	0.23311	14702	1.19823	
8	0.79179	0.78175	0.78895	0.22870	36786	1.24597	
9	0.77489	0.78174	0.78705	0.20338	36513	1.24677	
10	0.78966	0.78677	0.79393	0.18900	15616	1.21900	
11	0.78279	0.78137	0.78015	0.18034	17771	1.25079	
1	0.90003	0.89499	0.89258	0.89989	168002	1.14498	
2	0.90518	0.90327	0.90933	0.56344	45187	1.14109	
3	0.90789	0.91024	0.90826	0.47493	25060	1.16893	
4	0.86380	0.85646	0.85811	0.37025	15081	1.19734	
5	0.85129	0.85655	0.86200	0.31838	13961	1.23229	
6	0.81339	0.81854	0.80872	0.28714	14652	1.22029	
7	0.80948	0.81066	0.81545	0.23367	14702	1.24320	
8	0.79411	0.78396	0.77840	0.23802	36786	1.19831	
9	0.78595	0.77774	0.78482	0.21401	36513	1.26950	
10	0.77886	0.77361	0.77990	0.18785	15616	1.26252	
11	0.77676	0.78431	0.78621	0.17341	17771	1.29747	
1	0.89762	0.89687	0.89901	0.90128	168002	1.14862	
2	0.90465	0.90993	0.90524	0.57488	45187	1.12766	
3	0.91566	0.91491	0.91264	0.47775	25060	1.18382	
4	0.86827	0.87626	0.86512	0.40352	15081	1.19098	
5	0.85361	0.85814	0.86263	0.30707	13961	1.22637	
6	0.81229	0.80306	0.81756	0.26528	14652	1.21748	
7	0.80840	0.80534	0.80174	0.23412	14702	1.26494	
8	0.78536	0.77963	0.78294	0.22638	36786	1.23928	
9	0.79046	0.78677	0.78645	0.21467	36513	1.25772	
10	0.79376	0.78322	0.78074	0.20051	15616	1.24778	
11	0.77242	0.77370	0.77986	0.18464	17771	1.29003	
1	0.89365	0.89633	0.89719	0.90129	168002	1.14602	
2	0.87227	0.87575	0.87263	0.49386	45187	1.13960	
3	0.90743	0.90298	0.90682	0.48930	25060	1.16949	
4	0.84893	0.85365	0.85704	0.38397	15081	1.19339	
5	0.86031	0.85725	0.86026	0.30704	13961	1.16785	
6	0.80709	0.81379	0.80827	0.26820	14652	1.20389	
7	0.81638	0.81270	0.81514	0.23609	14702	1.24583	
8	0.78223	0.78313	0.77851	0.22474	36786	1.26490	
9	0.79071	0.79604	0.79143	0.20190	36513	1.26689	
10	0.79179	0.79553	0.78551	0.18985	15616	1.29332	
11	0.78920	0.79186	0.78838	0.18156	17771	1.27490	
