2018-01	0.9483541995286942	0.9484819121447028	0.9484819121447028	0.9484647489002519	55722	1.0779962380727133	
2018-02	0.937766949335734	0.9377046355333448	0.9377046355333448	0.9376848125295386	23588	0.17489896217981973	
2018-01	0.9455000311136246	0.9478359173126615	0.9478359173126615	0.9478236355944205	55722	1.1296119173367818	
2018-02	0.9359634021917979	0.9363260382560744	0.9363260382560744	0.936317164685804	23596	0.1829420208930969	
2018-01	0.9439479559659958	0.9473514211886305	0.9473514211886305	0.9473492240226626	55722	1.2621045271555582	
2018-02	0.9411349395910898	0.9408064794072032	0.9408064794072032	0.9407830206458236	23592	0.2928932388623556	
2018-01	0.9375729560852051	0.9391149870801033	0.9391149870801033	0.93908854981874	55722	1.1161466201146444	
2018-02	0.9368911683559418	0.9367568499052215	0.9367568499052215	0.9367568423929997	23604	0.21720542112986246	
2018-01	0.9463541954755783	0.9458979328165374	0.9458979328165374	0.9458886731291294	55722	0.8229758063952128	
2018-02	0.9363109469413757	0.9363260382560744	0.9363260382560744	0.9363137827267414	33500	0.19328461090723673	
2018-03	0.9274391084909439	0.927216193920934	0.927216193920934	0.9271491695125518	28730	0.27176603078842165	
2018-04	0.931549993428317	0.93118084700496	0.93118084700496	0.9310929217867226	32274	0.22956937948862713	
2018-05	0.927468478679657	0.9271909233176839	0.9271909233176839	0.9269893576805859	32840	0.30243249734242755	
2018-06	0.9279785342514515	0.92746949113516	0.92746949113516	0.9273341523495335	36232	0.2623013615608215	
2018-07	0.9301304386721717	0.9301147873058744	0.9301147873058744	0.9300049524911447	39882	0.19745331207911174	
2018-08	0.9310490205174401	0.93050115997705	0.93050115997705	0.9303609082192509	40952	0.3733380794525146	
2018-09	0.9350346128145853	0.9355534466396342	0.9355534466396342	0.9355534077849694	47988	0.5354280630747478	
2018-10	0.9342130848339626	0.9344253354179544	0.9344253354179544	0.9343901951212175	59892	0.5127077579498291	
2018-11	0.9374336817047813	0.9372673291696151	0.9372673291696151	0.9372306224124571	61740	0.48184776306152344	
2018-12	0.9350368741311526	0.9350585286510412	0.9350585286510412	0.9350175738754447	61466	0.4830149173736572	
2018-01	0.9431250244379044	0.9447674418604651	0.9447674418604651	0.9447341389475794	55722	0.7846123019854228	
2018-02	0.9318974018096924	0.9319317594347751	0.9319317594347751	0.9319098895962817	33496	0.23792234659194947	
2018-03	0.9202361479401588	0.9201725997842503	0.9201725997842503	0.9199647953362144	28730	0.1899196187655131	
2018-04	0.9262047789313577	0.9260301411674933	0.9260301411674933	0.9259459486230641	32274	0.2872303009033203	
2018-05	0.9212327920473539	0.9213223787167449	0.9213223787167449	0.9211167498317533	32848	0.266772997379303	
2018-06	0.9235093854367733	0.922634123877504	0.922634123877504	0.9224618449715771	36248	0.26173601547876996	
2018-07	0.9237965279155307	0.9238408732838173	0.9238408732838173	0.9236602356644579	39842	0.3568501432736715	
2018-08	0.9225014107567924	0.9215456382368349	0.9215456382368349	0.9213678763360265	41008	0.42220521767934166	
2018-09	0.9315440009037653	0.9310672073160211	0.9310672073160211	0.9310514007373369	48036	0.6048956076304118	
2018-10	0.9287851516689573	0.9289532051048977	0.9289532051048977	0.9288530309562395	59932	0.4811321218808492	
2018-11	0.9365603183255051	0.9368365996984894	0.9368365996984894	0.936804547258484	61704	0.8388840357462565	
2018-12	0.93301134360464	0.9330720209049943	0.9330720209049943	0.9330361495445061	61530	0.44469399054845177	
