2018-01	0.945041686296463	0.9423449612403101	0.9423449612403101	0.9423330475825976	
2018-02	0.938182532787323	0.9382216095123213	0.9382216095123213	0.9381170791562867	
2018-03	0.9379623929659525	0.9382575036487086	0.9382575036487086	0.9382391046546001	
2018-04	0.9477492123842239	0.947014498283098	0.947014498283098	0.9469746228475562	
2018-05	0.9513179540634156	0.9497652582159625	0.9497652582159625	0.9496838680793487	
2018-06	0.9506308535734812	0.9502647939212526	0.9502647939212526	0.950226157913235	
2018-07	0.9532967607180277	0.9532691874859329	0.9532691874859329	0.953260840387823	
2018-08	0.9530978543417794	0.9532766233442264	0.9532766233442264	0.9532398611604049	
2018-09	0.9543390199542046	0.9543611422655509	0.9543611422655509	0.9543604389949868	
2018-10	0.9525756359100341	0.9521506744718758	0.9521506744718758	0.9521338257103493	
2018-11	0.9556809230284258	0.9557271636464326	0.9557271636464326	0.9557232903957098	
2018-12	0.9538155656594497	0.9540170119723755	0.9540170119723755	0.9540139404397311	
2018-01	0.934312492609024	0.9362080103359173	0.9362080103359173	0.9361976247946928	
2018-02	0.9388419985771179	0.938824745821127	0.938824745821127	0.9387216702636805	
2018-03	0.9382241566975912	0.93768640142141	0.93768640142141	0.9376651464947832	
2018-04	0.9462213516235352	0.9467760396795116	0.9467760396795116	0.9467071272108993	
2018-05	0.9415897369384766	0.9413536776212833	0.9413536776212833	0.9412994322557136	
2018-06	0.9474652210871378	0.9469754284398539	0.9469754284398539	0.9469495845375284	
2018-07	0.9485021432240804	0.9485426513616926	0.9485426513616926	0.948519052924599	
2018-08	0.951715384210859	0.9518048245066979	0.9518048245066979	0.9517867110355274	
2018-09	0.9547765031456947	0.9548140798895695	0.9548140798895695	0.9548056023415419	
2018-10	0.9541863262653351	0.9530051267134494	0.9530051267134494	0.9529998106370847	
2018-11	0.9492450735785745	0.9492662215795465	0.9492662215795465	0.9492519535027584	
2018-12	0.9489059723340548	0.949084073274138	0.949084073274138	0.9490816914116331	
2018-01	0.9325416684150696	0.9376614987080103	0.9376614987080103	0.9376574336870503	
2018-02	0.9350568652153015	0.9349474409788041	0.9349474409788041	0.9347606621652855	
2018-03	0.9403214057286581	0.9395900755124056	0.9395900755124056	0.9395627645569828	
2018-04	0.9461223930120468	0.9452499046165586	0.9452499046165586	0.9452207173753	
2018-05	0.9442000150680542	0.9446400625978091	0.9446400625978091	0.9446116406439743	
2018-06	0.9504683415095011	0.9519094766619519	0.9519094766619519	0.9518858975861848	
2018-07	0.9521540304025015	0.9521719558856628	0.9521719558856628	0.9521487940063994	
2018-08	0.9538217612675258	0.954000049891486	0.954000049891486	0.9539753317973336	
2018-09	0.9564639776945114	0.9564317142610647	0.9564317142610647	0.956423202027482	
2018-10	0.9523143231868744	0.9526778896847616	0.9526778896847616	0.952672536591231	
2018-11	0.9515721527012911	0.9516044672799434	0.9516044672799434	0.9516018940525726	
2018-12	0.9522381241504962	0.9522438204943604	0.9522438204943604	0.9522427924652763	
2018-01	0.9412499964237213	0.9447674418604651	0.9447674418604651	0.9447622553346531	
2018-02	0.9382599890232086	0.9383077718421506	0.9383077718421506	0.9382932571611609	
2018-03	0.9479207595189413	0.9481566089218859	0.9481566089218859	0.9481525170084458	
2018-04	0.9462957084178925	0.947348340328119	0.947348340328119	0.9473349774135312	
2018-05	0.9504846096038818	0.9516823161189358	0.9516823161189358	0.951657509678663	
2018-06	0.9547975063323975	0.9551988421433506	0.9551988421433506	0.9551940926398407	
2018-07	0.9546703894933065	0.9547321629529597	0.9547321629529597	0.9547290445582008	
2018-08	0.9572766593524388	0.9572928879686682	0.9572928879686682	0.9572928877294822	
2018-09	0.9542739316821098	0.9543827107238375	0.9543827107238375	0.9543763137692685	
2018-10	0.9574940860271454	0.9577864232992764	0.9577864232992764	0.9577864197276007	
2018-11	0.9565715139562433	0.9565886225886842	0.9565886225886842	0.9565884381261711	
2018-12	0.9538275186832135	0.9538036957043436	0.9538036957043436	0.9538033898372786	
2018-01	0.9398958384990692	0.9470284237726099	0.9470284237726099	0.9470064804716964	
2018-02	0.9444767236709595	0.9445114595898673	0.9445114595898673	0.9444743598425891	
2018-03	0.9441547195116679	0.9439685259216956	0.9439685259216956	0.9439508318442786	
2018-04	0.9493109881877899	0.9499713849675696	0.9499713849675696	0.9499592145464102	
2018-05	0.949187171459198	0.9494913928012519	0.9494913928012519	0.9494690887372468	
2018-06	0.9526596665382385	0.9531265418900694	0.9531265418900694	0.9531251104173282	
2018-07	0.9557602107524872	0.9558012604096331	0.9558012604096331	0.955798215662482	
2018-08	0.9573480912617275	0.957367725197695	0.957367725197695	0.9573607694764583	
2018-09	0.9582061246037483	0.9581140540074196	0.9581140540074196	0.9581083713304341	
2018-10	0.9549107551574707	0.9549685488855761	0.9549685488855761	0.9549685363688161	
2018-11	0.9518995826894586	0.9519582807740824	0.9519582807740824	0.9519571669659169	
2018-12	0.9498153053797208	0.9497906834119937	0.9497906834119937	0.9497904772155084	
